T	Ut	Ft	St	Ct
3.23000000	-0.68579959	-2.43235798	0.54073015	0.32597797
3.24000000	-0.68255573	-2.43777031	0.54173289	0.32280185
3.25000000	-0.67934337	-2.44319260	0.54272284	0.31967831
3.26000000	-0.67616199	-2.44862472	0.54370022	0.31660614
3.27000000	-0.67301108	-2.45406656	0.54466528	0.31358415
3.28000000	-0.66989015	-2.45951799	0.54561824	0.31061117
3.29000000	-0.66679870	-2.46497889	0.54655933	0.30768611
3.30000000	-0.66373627	-2.47044914	0.54748875	0.30480788
3.31000000	-0.66070239	-2.47592862	0.54840672	0.30197543
3.32000000	-0.65769661	-2.48141723	0.54931344	0.29918774
3.33000000	-0.65471849	-2.48691486	0.55020912	0.29644384
3.34000000	-0.65176759	-2.49242138	0.55109395	0.29374276
3.35000000	-0.64884350	-2.49793670	0.55196812	0.29108357
3.36000000	-0.64594578	-2.50346071	0.55283182	0.28846536
3.37000000	-0.64307405	-2.50899330	0.55368524	0.28588726
3.38000000	-0.64022791	-2.51453438	0.55452854	0.28334841
3.39000000	-0.63740696	-2.52008384	0.55536191	0.28084797
3.40000000	-0.63461082	-2.52564159	0.55618552	0.27838512
3.41000000	-0.63183913	-2.53120752	0.55699953	0.27595908
3.42000000	-0.62909152	-2.53678154	0.55780410	0.27356908
3.43000000	-0.62636763	-2.54236357	0.55859940	0.27121435
3.44000000	-0.62366712	-2.54795350	0.55938558	0.26889418
3.45000000	-0.62098964	-2.55355125	0.56016279	0.26660783
3.46000000	-0.61833485	-2.55915673	0.56093118	0.26435462
3.47000000	-0.61570244	-2.56476985	0.56169090	0.26213386
3.48000000	-0.61309207	-2.57039052	0.56244208	0.25994490
3.49000000	-0.61050344	-2.57601866	0.56318488	0.25778707
3.50000000	-0.60793623	-2.58165419	0.56391942	0.25565976
3.51000000	-0.60539014	-2.58729702	0.56464583	0.25356234
3.52000000	-0.60286488	-2.59294708	0.56536426	0.25149421
3.53000000	-0.60036016	-2.59860428	0.56607482	0.24945479
3.54000000	-0.59787569	-2.60426855	0.56677764	0.24744350
3.55000000	-0.59541120	-2.60993981	0.56747285	0.24545978
3.56000000	-0.59296641	-2.61561798	0.56816055	0.24350308
3.57000000	-0.59054105	-2.62130299	0.56884088	0.24157288
3.58000000	-0.58813486	-2.62699477	0.56951394	0.23966865
3.59000000	-0.58574759	-2.63269325	0.57017985	0.23778989
3.60000000	-0.58337898	-2.63839835	0.57083871	0.23593609
3.61000000	-0.58102879	-2.64411000	0.57149064	0.23410678
3.62000000	-0.57869677	-2.64982814	0.57213574	0.23230148
3.63000000	-0.57638268	-2.65555269	0.57277411	0.23051972
3.64000000	-0.57408629	-2.66128360	0.57340585	0.22876107
3.65000000	-0.57180738	-2.66702079	0.57403107	0.22702507
3.66000000	-0.56954572	-2.67276420	0.57464986	0.22531131
